word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
tourism,1.8773035,-0.11871278,-0.44638628,0.012397919,-1.255925,-2.7759194,0.15823394,1.9446692,-1.5677865,-0.28660217,-0.750929,-1.130477,0.3729689,0.10009161,1.2994556,0.8068908,-0.80738294,2.578374,-2.071029,-0.39742544,0.12355419,2.0245216,-2.364103,0.037550557,1.9098796,-2.2056172,-1.5129313,1.7988745,-3.9399831,0.22401309,-1.3719498,-0.87531096,-1.9676975,0.21673946,0.88557225,0.17691448,0.53625405,3.057917,-2.9458845,-1.6276109,-0.16156423,-0.72459215,-2.0367591,-1.7045816,1.206162,0.13442492,-1.4507015,-2.322361,-1.0600775,-0.2496331
finite,-1.7171726,0.30352992,-0.21306461,0.80386436,0.12045649,0.052993372,0.7992117,-0.8621294,-1.0204556,0.86603904,-0.38838336,-0.36634526,0.9471402,0.40928108,-5.7037325,1.7049129,2.1187456,-1.1447548,1.4497012,1.2501242,0.75227153,3.6666276,-1.3536443,-2.9821513,-0.9428512,2.0442567,2.2990077,-1.1378124,2.9182966,-1.6165072,0.26852098,2.0044641,-4.132048,1.0588218,-1.2219516,3.238145,0.40742487,-1.3984019,-0.4954391,0.8100185,-0.768534,-0.121676594,1.1366831,-0.44347695,3.1527092,1.1410941,1.1473733,-0.36442348,3.161295,0.68557215
publications,1.8995901,-2.5574448,-1.6063253,0.6895751,1.245498,-1.4917486,-1.6572845,2.1770759,-1.4368162,-0.36718935,-1.1791351,-1.602005,1.5569988,0.6825001,0.033628304,1.3245265,-1.5840843,-0.8116444,-1.6496533,-0.50376564,-1.6513829,0.9242827,-1.0096946,-1.0637598,0.041096114,-0.52030987,-1.0202181,0.016428808,0.6644708,1.7756072,0.66720825,-0.90758675,1.8931681,0.37757754,-0.25537688,-0.2902947,-0.4965346,0.8454411,-0.49605936,-1.3506683,-0.95177174,-0.47795397,0.61688143,-1.5640129,-0.26306447,1.594141,2.7995613,-2.6933093,0.743621,-0.35291445
decline,3.576859,2.435604,1.0005276,0.48123676,-1.3089744,-0.4945788,-1.1274914,-0.90535426,1.2189103,0.5239558,2.3290906,-0.35377884,-1.8592123,-0.40573546,-0.00928077,1.2871962,-0.79937893,1.597314,-1.7612498,1.7529639,1.9743563,-1.4846117,-2.1598597,1.2245013,-0.23343433,-0.76486385,1.2527992,1.1053514,-2.873996,0.5317617,-2.304347,-0.39054072,0.5453346,-0.62426925,-0.7624292,1.9669858,-0.99691236,1.3369511,-1.3926078,-0.57040024,-0.30905756,1.1880769,-0.37906462,1.5079668,-1.0628877,-0.19836904,-0.6776817,-0.59854513,0.6661595,-0.87954086
pair,-1.3536866,-0.73307204,0.78835917,0.62726986,-0.5949607,1.6101556,-0.17755333,-1.0592171,0.15363774,0.81086534,-0.7342477,-1.1353014,0.97439784,-0.6923272,-1.2146964,-0.51519907,2.7740588,0.66729116,0.79618365,1.5230032,-0.0035143655,1.2674104,-0.3744104,0.46925825,-1.2957555,3.66965,0.20410618,-0.6010338,1.0148344,-0.2360916,0.19250916,0.47317627,-2.62178,1.2093754,-0.1895595,2.0605226,1.166001,-2.0633886,-0.09371135,1.9157481,0.4143953,0.6631401,0.21999465,0.59293586,1.6049925,-1.3819712,0.89942664,1.1016428,0.6313391,1.4819376
audience,0.66224134,0.6999721,-0.083618045,-1.4767091,-1.2212979,-0.18663932,-2.4132032,-0.83601356,-1.2284094,1.2110399,-0.13492288,-2.5742033,-0.92419094,-1.553942,-0.6931341,-1.0618566,-0.52556175,0.8430745,-1.2467905,-0.7359067,-1.7083813,-0.86748385,-1.8063647,0.52071494,-0.12099755,2.6585953,-0.0092587145,-0.5655372,-1.4968362,2.253764,0.6303948,2.0662935,0.12577133,0.5744498,0.21298793,1.3282803,-2.2438872,-0.6215526,1.2459334,-0.0018002089,1.5625154,0.0843988,-0.6394098,0.31722042,-2.0018103,-1.4860964,-0.7103646,0.8432809,-0.35157576,1.2473271
radical,1.3827738,1.7226067,1.6095042,0.9612397,3.123213,0.3102492,0.8847874,-2.1577578,0.24632727,1.4633384,0.57112134,-0.6818935,-1.2933614,-0.40817955,-2.0378141,0.54743123,-0.6633581,0.9003359,-2.5317147,-1.0825777,0.73592556,-0.035104576,0.75430095,0.051245157,-0.13486186,-0.30776802,0.7639822,-0.5521119,0.7286562,1.909697,0.8808463,1.8979123,-1.2473792,-0.33445725,0.17095874,-0.10602922,0.055767313,-0.32614398,-1.6914717,1.4858228,-1.0567136,0.5115305,-0.5963661,0.8362229,-3.3377573,2.2375388,0.0364021,-0.97625035,0.26862836,1.2487028
franklin,-0.6389106,0.90665877,0.46288398,-0.42856872,0.7677543,0.29627886,-0.0954987,-0.058361977,-0.06372414,-0.21330808,0.29091913,0.9798618,-1.4121773,0.23645912,0.5209763,0.34958228,-0.17843139,0.12943633,-2.4362044,-2.7216184,-2.2319393,-2.1401298,2.4852092,1.8509443,-1.1613272,-0.46986312,-0.8749222,-1.5426238,-0.28186747,-0.2897509,-2.0182028,-0.7078741,0.22007822,-0.5078699,-1.0671843,-0.5900865,-0.32123291,-0.92091024,1.8478942,-2.6851883,-2.6217036,-1.5846138,0.08878774,1.7430763,0.019467454,1.6835865,2.868447,-2.7942178,-0.069553636,0.14856583
bits,1.71133,-0.7157117,-0.9670119,-0.86450344,0.67592806,1.9933363,0.7796296,1.4865153,-0.0017776347,-2.91834,-1.6939267,0.5956122,1.5303601,0.94984424,-0.95540076,1.4879793,0.44195533,0.7237636,0.20807949,2.407656,0.9122504,1.9050944,-1.120746,2.3050325,0.78279907,2.5575979,0.18574408,-0.20508185,1.0910572,-0.99197406,-2.590454,-0.48904723,-1.8200582,1.3412598,-1.026407,3.2947528,2.7177405,-0.44014254,-1.6081436,1.1570196,0.11398732,0.8470605,2.7934906,-2.716426,0.50372416,1.5873158,0.6168906,0.22957271,0.21662499,1.426149
sky,-2.4768188,0.18517484,-0.109217614,-0.5559298,-0.5554463,-0.55710876,-0.45313925,0.98406196,-0.017971471,-0.6881667,0.76293147,-1.6532905,0.09337056,0.13576815,1.3546644,0.11091072,0.8186256,1.6715958,1.2250109,0.8301926,2.6691,1.0739183,-0.5665266,-1.9299891,-2.0618184,2.5633671,-0.21108037,-0.2202795,-1.8853817,-0.44146252,1.8858367,-0.6859336,1.7880925,-0.09160837,0.9159767,0.19431649,0.011281521,-0.275745,2.6717176,1.2120206,0.2802741,1.9172629,-1.5438498,0.8097138,1.1123426,-2.113421,1.5240309,0.9162531,0.93007815,-0.24711706
mainstream,1.9503834,0.0831102,0.80359423,1.5784853,1.5043755,-0.94986093,-3.2837558,0.3504574,-0.8643989,0.98834616,-0.11834946,-2.6668038,-2.318425,-0.577033,-1.5439806,-0.24498987,-1.7928747,0.08529942,-2.1742098,0.50073695,0.46749946,0.19630039,-0.752267,-1.1583334,0.41940108,-2.0075355,-0.4890251,-1.0520574,-0.9761698,2.3300729,0.8935456,2.7503068,1.3046293,-0.68537825,0.19552098,0.2986128,-1.887287,-0.655183,0.73727304,0.61097974,0.014175682,0.5795439,-1.6786437,-0.39568675,-2.7910717,-0.11897063,-0.1919641,-1.4123254,0.5066591,0.6459837
cuba,0.89611006,0.91255385,0.91723007,0.7957669,-0.77060515,0.0039838413,0.6756517,1.044937,-0.007182405,0.4888315,0.33361846,0.92215234,-2.1085446,0.49178255,0.3116835,0.04791119,-1.7456455,0.24603452,-0.52516055,0.56344706,-0.6068069,-0.9940779,0.3883132,-0.22764975,1.2180032,-0.93269444,-2.020386,-0.7832373,-2.8256452,-2.124167,-1.2535725,-0.9706346,-0.7195014,2.191309,1.0321221,0.60680944,-0.79856145,0.57292765,-2.0978215,-0.60685647,1.042733,-0.28438985,-0.53992695,0.57473534,-0.3198216,0.009535943,1.7888958,-0.50138855,-1.5480636,-1.3508319
effectively,0.12550418,0.8175207,0.23106351,0.953092,0.27096334,0.07327821,0.6419879,-0.73102754,0.33704066,0.3968539,1.3625767,0.23414664,-1.8836362,-0.7208362,0.34028304,-0.17622559,-0.12981549,-0.33713922,0.42974272,1.0115631,-0.11879377,-0.3068077,0.69198793,-0.029573299,0.9679917,1.3883464,1.306087,1.6760534,-0.971866,-0.09467451,-0.5960891,0.4096064,-1.1027278,1.5059321,0.44499627,0.59707326,0.6793137,-0.6109548,-0.8225081,0.6713044,0.4665338,-1.0953424,0.43795007,-0.29095215,-1.1294377,0.72399396,-2.256768,0.7803149,-0.17945449,0.3777873
contributed,1.0020422,1.4189401,-0.99839646,-0.7243688,-0.6917579,-2.0904944,0.1184466,-0.45379612,-1.8238744,-0.59610724,2.2978714,-0.42202318,-1.1304854,-1.1662335,-3.461009,0.56706005,0.6499889,-0.017946266,-2.8429656,-1.3367158,0.9806261,-2.6727672,-2.3648005,-0.51590914,-0.76218486,-0.36772287,-2.1455762,1.1141512,0.41596332,0.093732044,-0.66264296,-0.2396966,3.3278487,1.6646272,-0.9332425,-0.31754842,-2.8090467,0.3274648,-2.0207272,0.26945508,-0.22715649,-4.0221133,-0.85560966,-1.1550583,-1.3126038,0.16991676,-0.7405185,-1.2876617,-0.91931945,-0.44197074
necessarily,-1.4985834,0.5826564,1.8246108,1.79698,2.4121416,0.22420487,0.018479018,-1.1993852,0.9985053,0.5762263,-0.1543686,-1.4059519,-1.309455,-1.9191129,-1.1924871,-1.2967125,-1.3750817,-1.4761466,-0.16436389,-1.1201061,1.7656516,3.7145486,-2.7871065,-2.4242628,0.47547036,0.04608759,2.3146908,-0.3169624,2.8715339,-1.1937629,0.2930432,2.9366255,-1.0570248,0.50515926,0.06353457,-0.16651851,-1.3595952,-0.8720501,1.02487,1.4632984,2.0919409,0.79359764,1.7936635,2.319884,1.8376219,1.5244498,-0.21987446,0.6149826,-1.7977792,0.20200941
bands,0.7341667,-2.4274752,-1.175552,-0.11377845,0.09134573,-0.47689712,-1.5017707,0.59657156,-1.2975004,-0.087717265,0.4885398,-2.3102188,0.073841386,-2.1460896,-1.527334,0.34165534,1.4711955,0.9819099,-0.5205441,1.3622377,-0.15138066,0.52981627,-1.6800025,-1.1805177,-2.6876204,0.23669168,-2.6634789,0.009917079,-1.0562567,0.9357625,-0.92015433,0.12125009,1.0381708,-1.5751051,1.9414902,0.3283138,-1.23695,0.38503808,-2.3169417,2.8933246,1.8195564,1.5233623,-2.2248888,2.2241206,-2.1243052,0.51758873,1.3313158,1.2552705,1.3068367,3.5771396
vi,0.51457304,-0.92640793,0.24026126,-1.3515389,2.5916739,0.03053238,2.501476,-1.2519643,2.455273,0.9144075,-0.73599136,0.4370507,0.7441784,0.087337196,-0.10425987,1.9245229,-0.0043294104,-2.455394,0.032014474,-1.0954082,0.08218388,-1.1963047,2.4157689,2.3133752,-0.3665768,1.3551611,0.9774358,-1.3534845,0.6077464,-1.8720646,0.95205235,-1.5912628,2.6691735,0.37301272,-0.05101929,-0.3324119,0.92221874,0.4861854,-0.82715607,-0.2920235,-1.5696492,-0.1964768,0.49821675,2.3556626,1.0585226,1.348392,2.0921674,-0.2242704,0.07045417,-1.3318456
express,-0.620662,0.40455356,0.23793045,-0.0510658,0.56426865,0.39231992,0.5819713,-0.32753968,-1.4366329,0.44788554,0.044064622,-1.2665457,-0.31112814,0.5543929,-1.201562,-0.6693913,-0.031376403,-1.125583,-0.7294957,-0.57317966,0.32585293,0.61182606,-0.040986873,-1.3944228,0.81364197,2.3521068,-1.0189024,0.08157146,1.4914924,0.22390471,0.75789016,-0.7115074,-0.20641665,1.9749271,-0.4948042,-1.1158377,-1.2085233,-1.0018253,0.750179,-0.7171278,0.58358693,0.65385723,0.10708191,-1.8446213,-0.84596145,1.2496972,-0.7537133,0.3378826,-1.3439013,0.78428817
concerning,-0.67004144,1.6038179,-0.95850295,1.8512325,2.9285984,-0.12778586,1.0241612,-0.82830447,-0.6336725,-0.07320632,-1.974125,-0.084941365,0.711194,0.38410088,0.47946298,1.3628788,-0.5582934,-2.14169,-0.9201971,-1.0147908,-0.33958805,-1.1585656,-1.2134113,-2.8041253,1.3029329,-1.3969681,1.2935338,2.156876,1.3615652,1.2982774,2.3393764,-0.8592912,1.0220374,-0.2885729,-0.7373776,-0.4820221,0.0008082781,-0.4037066,0.39701328,-1.033497,-0.566766,-0.317578,1.9718801,0.018528799,-0.2620997,0.10239339,0.31307283,-2.491294,-0.4415004,-1.2646569
adams,0.46300575,-0.6335166,-0.53075725,0.4232819,0.4237024,1.1670756,0.2845409,0.74730027,-0.6391555,-0.07634471,-0.42314896,-0.4178075,-1.4246627,-0.19231957,1.0700355,0.6462846,-0.049245324,-0.74944615,-1.8322216,-2.3839376,-2.0335634,-1.0017961,2.8679936,1.3760794,-1.8430152,0.38190615,-0.44127983,-0.11869171,-0.3451081,-0.8212977,0.41312766,0.1827201,0.6696841,-0.3607463,-0.049108062,0.24212241,-0.7332276,-1.6144435,1.4333515,-1.8503155,0.077387154,-0.1871812,-1.2911253,1.6421771,-1.1876597,1.273665,3.2612143,-2.1429827,0.072695084,-0.5806831
opera,0.22615327,-1.2339255,-3.0612962,-2.6329794,0.52460134,-0.13794395,-1.1544123,-0.6756054,0.79435337,1.2586744,-1.478815,-1.5099994,0.19828677,-1.2183605,-1.213517,0.7928435,2.1197813,0.3979983,0.5029536,-1.8926969,-1.1817806,-0.13022369,1.0551497,0.49954617,-2.3518894,1.0340093,-2.6576462,-0.97814214,-1.8911159,1.0020568,-0.111425795,-0.50397295,0.20101242,-1.4363353,1.222191,-0.12131337,0.23627271,0.8615449,0.48507562,-1.1192763,-0.99247587,-0.34902635,-2.2515717,0.5919349,-1.3627007,-1.3999268,1.557608,-1.5625468,-0.022215068,-0.42028606
choose,-0.87004095,0.6470137,0.8900226,-0.4459685,-0.5886262,0.78250676,2.2240727,-2.6519566,-1.7001463,2.301673,0.9704311,-0.92972684,-0.3839522,2.0453842,-0.07653413,-1.0082611,0.157542,-1.0192397,-0.6965151,-1.383096,0.5618254,0.01627097,-0.9918584,-1.6967287,-0.20265256,2.6468966,0.44426644,-0.8899333,3.8694293,1.2061325,-1.0504073,1.2224324,0.3629838,2.6211164,-0.57403046,0.667783,-1.8107849,-2.3429103,-0.57549953,-0.62243474,2.9595945,0.47438845,1.8342063,-1.3525393,0.23693728,2.0204442,-1.3615624,1.8008708,-2.422798,2.0368469
sounds,-0.016919073,-2.1289895,-1.1823465,-0.50689465,3.0424638,0.21723902,-2.617021,0.9307067,-0.31581324,0.040126953,-0.48592475,-1.5873457,-0.66156554,-0.7256207,-2.4216363,-0.36217624,0.4822507,-0.3224993,0.091302045,2.3026416,0.42746645,1.2062656,-2.2770038,-0.6724641,0.3106492,2.6877255,-1.933423,-1.5878932,0.8605191,0.5835477,0.9756765,0.2896992,-0.46851328,0.45424256,0.76070094,1.1756492,-0.23935208,1.4091842,0.5680732,2.6397524,0.55670494,1.1001123,0.27260658,1.3961424,-0.81674504,0.9793756,-0.04207681,2.6842244,-0.6313617,3.1763778
allied,0.16142823,1.9139096,1.4311204,1.9016442,-2.2523477,-0.10738577,2.3863378,1.5110066,-0.06943964,2.2820857,0.47235772,3.526939,-0.9496623,-0.06822404,0.80301064,-0.33441195,-1.1570306,-0.39888623,-1.0490487,1.1706145,-1.0344261,-1.8086033,2.6683633,-1.2908446,0.8228066,0.97364146,-1.7405281,1.0185494,-2.8619144,-1.4094335,-0.88950855,0.081099674,0.71872324,-0.09520507,-0.30349848,0.32267445,1.1597084,-0.64345264,-1.9627382,2.3652635,-0.025734266,-1.3473299,-0.21709175,0.7376984,-0.63116777,0.117393285,-1.030643,1.0892583,-0.53475636,-1.7079209
mathematician,2.1657283,-0.29802632,1.6007779,-0.9745116,0.4114794,1.7365317,-0.674009,1.0783623,3.9936671,1.8869152,-0.39465186,1.5754899,1.6971244,-1.5785481,-1.6524547,-1.1378069,1.3097935,-1.023211,-0.4857417,-0.24772026,-3.4320514,-0.26801613,1.1566197,1.2470835,0.32706165,1.3680543,-1.5508145,-3.53668,1.2303118,-0.58518827,1.2904063,-1.7666837,1.2007349,-1.6844555,-1.1192942,1.1392307,0.6855441,1.7107923,0.6326458,-0.41461214,-1.1284739,-3.3582122,0.1536411,1.0684144,-0.6309899,2.2264585,2.2304964,-1.5429993,-0.006657274,-1.7666621
signs,-1.4484491,-0.05791901,-0.96587557,2.159389,1.2333403,0.31638345,0.9325029,0.35424381,-1.0944731,0.042033557,-0.5596316,-0.17251487,-0.38042888,-0.49167174,0.86608446,-0.58589405,-0.31729466,-0.11071555,-0.457181,1.4916102,0.20968048,0.06679815,-1.0446751,-0.97274643,-0.77470607,0.31822157,-0.08445189,1.2241703,0.8286915,0.34048003,0.9772721,-0.5223998,0.6255986,0.27686736,0.8585836,-0.06452032,0.50790036,0.87266624,0.023450814,0.79881674,0.20162807,1.6880671,1.1084169,1.1709219,0.6217577,-0.43543077,0.8569439,-0.45933327,-0.4911765,0.6056911
historian,2.4230595,0.06941921,0.7803075,-1.4423935,1.8149548,0.6343932,0.30103692,0.8488317,1.3947083,1.9101033,-0.96247846,0.4513693,0.49992764,-2.4238777,-0.9884104,0.9869453,0.32834312,-0.5594157,-1.1847268,-1.1968552,-2.8066454,-0.70801073,0.9059324,-0.1996989,1.6303952,-0.83143735,-0.6200694,-2.1667655,0.6247163,-1.2192658,2.348927,-0.5264055,2.2346077,-1.6372622,-0.4509357,0.24639656,-1.6225753,1.8733729,0.898464,-1.1709266,-0.7307517,-1.4151382,-0.08642549,1.8380296,-0.75712574,0.85637254,3.2686644,-0.7983323,0.39655516,-1.1237023
broad,-0.4663134,0.40197223,0.6062943,0.16941904,2.0380769,1.1115117,-0.4841454,1.5753012,-1.7388873,0.55684483,-0.6273107,-0.8517614,0.05188395,-0.02782137,-3.0301247,-0.015623494,-0.7443784,0.56683785,-1.2045768,1.4376336,2.0412152,1.7245756,-0.9019638,-1.3947397,-0.027232038,0.1625855,0.95413303,0.421937,-1.657511,-0.72268766,-0.22396167,1.1228225,-0.88275415,-1.4794298,-2.005052,1.1140127,1.1495419,0.25452495,0.39371774,-1.1435002,0.35795346,-0.1554928,-0.63081807,0.010778501,-0.9456306,0.66389173,-2.5514622,-0.9597449,1.35943,-0.17888795
joint,-0.8151777,1.3419433,-0.51702875,2.2574215,-0.84214574,0.60713476,0.86700135,0.92093986,-1.0647504,0.2533903,0.09524798,1.2185059,-0.017980536,-0.4998436,-0.18661015,-0.69955516,-1.2334721,0.08718743,-0.20443112,0.08713807,-0.83790153,0.94330806,2.5798798,1.1621242,-0.049295563,0.7701567,-0.66528136,0.958073,-1.0482779,-0.61124206,-1.0252576,-1.1788701,-1.1848822,0.42577052,-1.4262377,-0.62662673,0.32639927,-1.3082448,-0.14510503,1.0973544,0.4718102,-1.109512,0.21356654,0.045582514,0.4388304,1.1670095,-1.0092024,-2.1732268,-0.8629738,-0.96664023
executed,-0.44842964,0.93407387,-0.77184314,0.28535146,-0.060703434,2.4926093,1.9202732,-0.5315673,1.9999443,1.6599203,0.3791092,2.3328862,-0.093032636,-0.9594569,0.63075876,-1.1360167,0.6984749,0.013151033,1.2796422,-0.99036896,-2.0441828,-2.161645,0.96887493,0.32883605,-0.9409595,0.8377412,-1.0044851,0.70793086,0.4196663,-1.7703508,-0.39832762,4.1585064,1.9107673,0.61488384,0.6217118,0.96879816,1.1871793,-0.19079167,-1.8397837,1.3728309,-0.8887117,0.16037929,0.7326153,0.914447,0.53861713,1.9133655,1.1775196,-0.4443069,-0.23982364,-0.48456085
vehicle,-1.993095,0.24364242,-0.57840544,-0.07887042,-1.7760619,-0.24613029,0.7451189,1.2261202,1.0933847,0.03246419,0.3429054,0.9180837,0.9662765,-1.856545,0.6713014,-2.2918112,0.39710006,0.29775295,-0.0014438978,1.2559355,-0.7857147,1.3248358,1.5248659,1.1429522,0.6329105,3.8542964,-0.617027,1.0355723,-2.7924685,-0.59876895,-0.77133495,0.16911797,-1.5259669,0.5969321,0.05029248,-0.3342176,-1.0503768,0.47144184,0.37336376,1.4597201,0.6619967,0.048852608,-0.4483925,-1.8698974,1.586562,0.5177775,-1.3241775,-0.093986556,0.33958396,1.8680252
guard,-0.6248734,1.2048038,0.1070412,-1.2427559,-0.7939912,0.6594671,2.9696205,0.4660278,-0.91455376,2.21776,-0.4760992,1.9597411,0.75528747,-1.6981606,2.3502264,-0.3157374,-0.44738945,1.6117707,0.83229226,-0.6056517,-2.0657985,-0.46557844,3.8173032,-0.7812304,-0.19382966,2.2627819,-2.2143512,-0.41727245,-2.504399,-0.3825732,-0.4209604,-0.08368957,-0.63702244,0.004078455,0.122870326,0.08335659,1.8075328,0.43372047,-0.86430985,0.59978557,3.0850966,0.56183696,-1.3967931,0.5664107,1.0577981,-0.8643843,-1.3992138,1.3499773,-0.33858478,0.33620563
moore,-0.008861727,-1.3086156,-0.08250771,-0.8263121,0.6484325,0.028449519,-0.691803,-0.13562909,0.04939149,-0.3769925,-0.4899442,-0.5502975,-1.8298277,0.9335749,-0.25001383,0.7472122,0.26557904,-1.1217657,-1.4673849,-2.0731976,-1.9379866,-0.47845328,0.8090633,1.2507979,-1.7910926,1.4316394,-0.10149207,-1.5730042,-0.3708311,0.79901695,0.3101287,-0.13343287,1.1310061,-0.57780755,0.14863653,-0.15984829,-1.7518768,-1.0931995,1.8270712,-1.3753682,-0.096657954,-0.091735035,-1.4442282,2.1123621,-0.7582011,0.8437768,2.5177977,-2.9541397,0.47312048,-0.64018315
romans,0.76635844,0.7729674,1.2637595,-0.5744703,-0.23470639,-0.27122626,0.05057645,0.43928596,1.8348217,3.4153373,-0.5038793,0.6091911,-0.59712195,-0.74398327,0.7076339,1.426786,0.14106692,-0.7114435,1.2801965,1.8038765,-1.872831,-2.9423697,-0.19088373,0.40414703,1.0855746,0.093076535,0.83186513,1.0104262,-1.2338384,-2.1394324,0.96030426,-0.6644285,3.3534021,-0.16123603,-0.041708592,0.20308538,0.78054935,-0.21116464,-1.0767266,1.7095253,-0.5349119,-0.19454162,0.15339981,0.121692665,-0.950393,-0.70373774,0.85805655,4.170199,0.74414057,0.20410453
calls,-1.3726004,-0.09651722,-1.2783506,-0.31879696,1.1660607,-0.50726223,1.2799095,-1.3735437,-1.6069884,-0.20002228,0.74363023,-1.003165,-0.08177702,0.57334673,-0.77913195,-2.069128,-1.4862936,-1.6810523,1.1262164,-0.01252549,-2.7468083,-0.85047764,-0.49771225,1.0142138,-0.9615285,0.89199585,-0.34580487,-0.3886117,1.8151897,0.50116104,1.3828183,0.87886846,-0.07281807,1.8081666,1.208254,1.3739753,-0.5923016,-0.43977985,0.18890849,0.60580146,0.77579254,-0.007853282,0.1353879,-2.067754,1.237125,0.09677796,-0.79019713,-0.63810974,-0.7563703,0.051701352
germanic,2.0991383,-0.6564238,0.008049233,-0.05295938,0.6221886,1.2539139,-1.7397478,1.0587841,-0.60466605,3.83908,1.1140888,1.7151456,-1.0440941,0.46334305,-2.7053018,2.0375395,1.6177276,0.0021806494,2.4271576,2.116848,-0.056410883,0.79787725,-2.1766698,-1.3675485,1.7781084,-1.173542,-1.0442383,-1.1032104,-0.6118127,-2.0097027,2.1748574,-1.2897644,2.7242725,-0.96164083,-1.7420352,-0.06270309,2.0373037,2.3714309,0.07899599,1.4506104,1.391037,0.16517808,-0.93254906,1.4035071,-0.7146447,0.22389494,0.0062847445,2.4298081,-1.3265531,0.9044952
eyes,-2.027382,0.7391352,0.85893637,-1.7260363,2.2517133,-0.6429964,-0.99672157,-1.7182816,-0.021515064,0.03617394,0.897948,-1.3030694,0.3883365,-1.321018,1.6032966,0.09413428,-0.30278954,0.71081465,-0.5935054,1.0677037,0.08236906,-0.9539487,-1.5641357,-1.1805662,-2.8783545,2.9871404,-0.24253185,-0.61687845,-1.912481,0.68501323,3.3427813,0.29498637,0.8927113,0.8559692,0.5452018,0.71769,0.072389886,-1.1233501,0.6675537,0.6490802,2.4146008,1.4557561,-0.3947727,2.486946,0.10113759,-0.9970189,1.1871806,0.83042556,-0.5438457,1.870698
