word,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
history,-0.82643,1.0991,-1.1004,0.078016,0.15962,0.18136,-0.93557,-0.19073,0.026341,-0.0845,-0.36609,-0.055015,-0.55747,0.0030452,0.76027,-0.73181,-0.082447,0.069244,-0.64787,0.88449,-0.33906,0.0071404,-0.58207,-0.017598,0.49074,-2.0892,-1.688,-0.63746,0.13742,0.21187,2.8562,-0.43521,0.14753,-0.81421,-0.10177,0.38747,-0.70638,0.67562,-0.095008,-0.16136,-0.64184,-0.31948,0.18765,0.7603,-0.62022,0.77173,0.38342,0.45312,-0.37188,-0.65143
money,0.59784,-0.057026,0.97746,-0.58504,0.37386,0.036373,-0.67548,-0.090134,0.33473,0.4612,-0.70586,0.88032,-0.1532,-0.59041,1.0221,-0.20335,0.80479,0.23907,0.51985,-0.34106,1.1747,-0.44956,0.19799,-0.25137,-0.59436,-2.2372,-0.15901,-0.39896,0.4188,-0.67741,3.3433,0.98779,-0.023405,0.14755,-0.46205,0.34545,-0.77937,0.32595,0.6553,-1.0528,-0.19255,0.22296,0.2518,0.71563,-0.47951,-0.95866,-0.79283,0.20869,0.16084,0.24745
east,0.2081,0.81902,-0.11074,0.037283,-0.010341,-0.69268,-0.59344,0.26199,0.10483,-1.1438,-0.64328,-0.80652,-0.21756,-0.61047,-1.0035,0.482,1.0123,0.26508,-0.82392,0.9655,0.30704,-0.084984,-0.2956,0.78097,0.028046,-1.6362,0.44602,0.32454,-0.18218,-0.13896,3.2672,-0.2704,0.34194,-0.41417,0.25827,-0.55331,-0.61529,-0.38875,-0.46946,0.52265,-0.71556,-0.088732,0.49208,-0.99736,-0.65315,1.0777,-0.13535,-0.45836,-0.3076,-0.59898
town,0.70336,0.30795,-0.63547,-0.41419,0.23853,-0.43643,-1.1645,0.47236,-0.51754,-0.79783,-0.61695,-1.6864,0.53039,-1.6934,-0.2141,0.34471,0.81328,0.88944,-0.83134,0.75991,0.30941,0.51458,-0.4762,1.1938,-0.26916,-1.4365,-0.3018,0.87186,0.43065,-0.39923,2.9028,-0.25505,-0.0069049,-0.20207,0.97326,0.31458,-0.27545,-0.27267,0.35836,0.55632,-0.22308,0.50716,-0.16774,-0.78545,-0.70137,0.097668,-0.65205,-0.79044,0.48599,-0.7806
played,-1.0723,0.53651,-1.0989,0.099792,-0.30336,0.35248,-0.9089,0.60279,-1.2807,0.10903,0.30724,0.48479,-1.3016,0.050411,0.57312,-0.39032,0.48515,0.38117,-1.4408,0.25317,-0.64775,0.69734,0.74485,0.72023,-0.10168,-1.0451,0.1497,-0.085311,-0.32822,-0.81971,2.7359,0.57394,0.65671,-0.37771,0.80289,0.59998,0.51306,0.5735,-0.29338,-0.67547,-0.33916,0.2325,-0.42794,-0.5166,-0.22695,0.58054,-0.15595,-0.65123,-0.4665,0.37444
death,0.49089,0.32534,0.0014417,-0.84331,0.65698,1.0089,0.2476,0.68178,0.13553,0.18069,-0.050148,-0.12704,-0.48039,-0.55024,1.5247,-0.43059,-0.88914,-0.58294,-0.7469,0.58781,-0.081227,0.48804,0.29895,-0.40216,0.31343,-2.4331,-0.83064,-0.77042,0.29021,0.56141,2.3164,-0.71611,-0.55002,-0.6197,0.16241,0.084582,0.95919,-0.71344,0.47596,0.30941,-0.85852,0.54195,-0.25035,-0.18671,0.45843,0.039168,-0.56138,-1.1905,0.21134,-0.59986
least,0.87362,-0.13265,1.0862,-0.43257,0.64635,0.24467,-0.2281,0.10549,-0.35306,0.024557,-0.59133,-1.1552,0.24498,-0.23113,1.0782,-0.32882,0.022627,0.25759,-0.87877,-0.37024,-0.31412,0.41096,0.75482,0.053854,0.0042464,-1.1416,-0.1911,-0.2593,0.35174,0.16053,3.7077,0.22118,0.0044867,-0.21921,0.61945,0.013221,0.38704,-0.1312,-0.061636,0.14086,-0.71638,0.18455,0.79871,0.52289,-0.20435,0.1608,-0.7946,0.42844,-0.38032,-0.17093
forces,1.0204,-1.3378,0.63887,-0.48347,0.40663,-0.85173,0.56892,0.68685,-0.76027,-1.5592,0.49114,-0.5433,-0.73425,-0.32145,-1.0561,-0.068135,0.3751,-0.1081,-0.58983,0.11871,-0.26555,0.11674,0.36283,-0.62549,-0.70993,-1.7815,-0.29346,-0.75352,0.66197,0.83132,3.5111,-0.028408,-1.2299,-0.68505,-0.12387,0.88223,-0.63022,-0.77339,-1.2239,0.7322,0.033309,0.30572,0.29944,-1.0766,0.32079,-0.82888,-0.50164,0.012623,-0.81966,-0.47527
know,0.28328,0.12887,0.29861,-0.23238,0.88263,-0.30814,-0.61148,0.37254,-0.40449,0.17351,-0.13958,0.67868,-0.55673,-0.13453,1.1441,0.53457,0.59148,0.19083,0.25406,-0.71581,-0.87951,0.72879,0.67054,0.62866,1.0034,-2.2327,-1.194,-0.06245,0.93933,-1.1132,2.926,0.59809,-0.51255,-0.49886,-0.016524,-0.20697,-0.059229,-0.0072689,0.53314,-0.14621,-0.21417,0.24102,0.21648,0.73351,0.43582,0.045278,-0.25489,0.15273,-0.13088,0.89397
french,0.45339,0.26154,-1.3094,-0.90162,-0.41122,-0.069015,-0.76039,0.40611,-0.87056,-0.42965,0.91374,-0.028381,-0.31879,0.17625,0.22379,-0.98918,-0.020874,-0.52391,-0.86188,-0.73082,0.1003,0.64379,-0.51221,0.47627,-0.53172,-1.6459,-0.93771,-0.28375,-0.53267,1.2579,2.8713,-0.13863,-0.79716,0.67035,-0.11338,-0.26626,-0.38983,0.49285,-0.28017,-0.25558,1.5804,0.29426,1.8829,-1.3065,0.42648,0.13532,-0.72596,0.19036,0.50769,-0.61832
earlier,0.53772,-0.17572,0.16704,0.2617,0.0095107,0.17802,-0.8192,0.023313,-0.67016,-0.18026,-0.15323,-0.70254,-0.66864,-0.28519,0.99582,0.11573,-0.94466,-0.87298,-0.77195,0.081174,0.46313,0.30321,0.34776,-0.97389,-0.011876,-1.5462,0.23966,0.18437,-0.65125,0.46257,3.2985,-0.31677,-0.067658,0.0084145,0.22632,-0.55538,0.49637,0.098167,-0.32241,-0.057772,-0.39908,0.42339,0.07051,-0.49125,0.20524,-0.068185,-0.65967,0.71609,-0.017516,-0.54233
force,0.735,-1.1339,0.34945,-0.54139,0.695,-0.41492,0.37691,0.29814,0.18529,-1.243,0.59784,-0.17409,-0.36467,0.17773,-0.86769,-0.29298,0.32072,0.29788,-1.1,-0.61693,-0.36697,0.022607,-0.52446,-0.77397,-0.70518,-1.9076,0.21335,-0.68957,0.28932,0.81051,3.337,0.072199,-1.2991,-0.69094,0.070795,0.10919,-0.026438,-0.8675,-0.56222,0.0050142,-0.13744,0.32881,0.55503,-0.8303,-0.28276,-0.041332,-0.15221,0.30297,-0.99595,0.78056
released,-0.15806,-0.19103,0.43238,0.1308,-0.1658,0.076669,-1.3808,-0.34227,0.33677,0.66352,0.61321,0.23311,-0.48095,0.52691,1.3159,-0.40253,-0.78368,-0.54847,-0.40491,0.27453,0.49518,0.3465,1.2538,-0.03604,-0.53149,-0.7298,-0.91684,-0.015769,-0.56,-0.35194,3.0607,-1.3643,-0.30953,-0.3949,0.018503,-0.0066648,1.3842,-1.2486,-0.22105,-0.90173,-0.053764,-0.44517,-0.49692,-1.2776,0.14374,-0.21402,-0.38749,-0.12621,-0.23495,0.079229
every,-0.10258,0.34166,0.075527,-0.40585,1.0674,-0.1262,-0.41272,-0.27406,0.16411,-0.18036,-0.18313,-0.63687,0.27846,-0.04277,1.164,0.073369,0.12473,0.61435,-0.70332,-0.50966,0.17384,0.27148,0.5049,0.36091,0.65378,-1.4391,-0.66319,0.24911,0.73167,-0.47294,3.574,0.71069,-0.49581,-0.18803,-0.27293,0.0079214,0.68627,-0.041216,0.020293,-0.16559,-0.23225,-0.15599,-0.34995,0.73627,-0.44422,-0.22435,-0.054164,0.049678,-0.1437,0.408
health,0.31161,0.33903,0.033922,-0.30914,-0.43078,0.3417,-0.6864,-0.83817,1.478,-0.5249,0.13326,-0.069083,0.40058,-0.35225,0.20453,0.16683,-0.56978,-0.1359,1.1439,0.15662,-0.23462,0.60111,-0.13868,-0.3787,-0.03634,-1.6429,-0.10716,-0.73417,-0.62077,0.88903,3.3969,0.88545,-0.20321,-1.1283,-0.36811,0.088206,0.055528,0.39659,1.6077,0.031832,-0.91684,0.07666,0.67848,0.64672,0.74549,0.56715,-1.0098,0.81053,0.85948,1.0404
head,-0.28054,0.30915,-0.20189,0.029534,1.1279,-0.16588,-0.34552,-0.1501,-0.10558,-1.3804,0.50196,0.34911,-1.1159,0.75248,-0.062459,0.26311,-0.014602,0.4082,-0.40946,-0.31068,-0.55742,0.19177,0.1613,-0.52347,-0.4502,-2.1395,0.017281,0.78838,-1.0661,-0.0098552,2.7098,0.13188,-0.18186,0.045039,-0.54424,0.44033,-0.13247,0.29738,1.1019,0.1861,-0.40799,0.95422,-0.59251,-0.22513,0.52367,-0.30058,-0.33182,-0.20148,0.010825,-0.15397
election,-0.45561,-0.37105,0.50038,0.3274,-0.14355,0.57692,-0.16653,0.48833,-0.77442,-0.9236,-1.0,-1.1964,-0.37898,-0.0571,0.64683,-0.064755,-0.064391,-0.84319,-0.072843,-0.43231,0.45531,-0.43908,0.89596,-0.22321,0.17108,-1.8616,-0.35014,-0.17901,-0.50529,1.2733,2.6742,0.41521,-1.8678,-1.4091,-0.52951,-0.63448,0.18292,0.32859,-0.54762,-0.83589,-1.0083,0.27858,-1.2367,-0.34469,-1.4105,0.47795,-1.1773,0.16142,1.2927,-0.27504
although,0.44634,-0.11361,-0.15065,-0.23359,0.066813,0.42265,-0.72608,-0.0072705,-0.48246,-0.062693,0.48206,0.19185,-0.16974,-0.47925,0.47812,0.44054,-0.054865,-0.23882,-0.50068,-0.3944,-0.3045,-0.17268,0.39016,0.021335,0.23584,-1.5193,-0.36432,0.052849,-0.09865,0.25971,3.337,-0.34057,0.21908,-0.80149,0.32442,-0.25646,0.3297,0.35583,-0.6193,-0.16348,-0.18945,0.15214,-0.03263,0.11957,-0.13094,-0.056938,-0.4777,-0.0057518,-0.12799,-0.06593
born,-0.7612,0.742,-0.75359,-0.36649,0.54969,0.86675,-1.0995,0.19328,-0.96001,-0.25371,1.2398,0.12922,-0.022006,-0.825,0.64982,-0.011163,0.018071,0.67428,-1.0448,1.5884,-0.41585,0.59603,0.3206,0.94848,0.26356,-1.6969,0.39613,-0.72256,-0.61241,0.40361,1.5486,-0.93729,-0.043978,-0.52375,0.69081,-0.42935,0.020526,0.68102,0.90465,0.33926,0.015701,0.7512,0.1686,-1.1469,0.022237,0.18285,-0.69154,-1.6335,0.30284,0.40795
leaders,0.44943,0.15024,-0.037129,-0.22808,0.54271,-0.52404,-0.33716,0.38086,-1.3475,-0.40879,-0.59734,-0.42644,-0.65408,0.45348,-0.27453,-0.11105,0.46486,-0.67978,0.58025,-0.23777,-0.21224,0.35733,0.46048,0.04947,-0.48861,-1.8498,0.18781,-0.63959,-1.1078,0.32185,3.2219,0.9299,-1.3927,-0.66598,-0.22821,-0.70888,-0.69466,-0.46608,-0.88409,0.20053,-0.90601,-0.018557,-0.25097,-0.087047,0.88377,0.53087,-1.176,0.7846,-0.32874,-0.92611
county,-0.89812,0.14708,-0.52172,1.0444,-0.078555,0.40971,-0.79537,1.169,0.87148,-1.6659,-0.8704,-0.89948,1.3635,-2.4382,-0.40386,-0.24445,0.22122,0.41954,-0.038699,-0.0058618,0.20688,-0.67523,0.18142,0.61516,-0.40897,-1.875,-0.032063,-0.032567,-0.65193,-1.6204,2.6708,-1.0152,0.39308,-1.381,1.1951,-0.16293,0.0046133,-0.1454,1.3568,0.35168,-1.0757,0.7995,-0.2345,-0.56229,-1.8421,0.42532,-0.81115,-0.98288,0.6195,0.2714
become,0.25628,-0.080969,-0.22797,-0.20333,0.34036,0.099251,-0.61572,0.1808,-0.14969,0.13429,0.46767,0.33,-0.10931,0.57143,0.22907,0.57336,0.25958,0.5906,0.18307,0.041417,-0.53393,-0.35953,-0.10964,0.80199,0.041424,-1.8999,-0.5605,-0.10516,0.34805,0.65011,3.2213,-0.065601,0.35345,-0.93902,-0.13548,0.045436,-0.45061,0.53959,-0.5322,-0.89699,-0.7165,-0.11548,-0.095226,0.55254,0.036713,0.29047,-0.75333,-0.63826,-0.071853,0.30162
whether,0.89453,-0.30377,0.21361,-0.0049842,0.60649,0.37006,-0.34748,0.49564,0.091988,-0.076873,0.0028985,0.36461,-0.42913,0.019647,1.0503,0.95013,0.060693,-0.48907,0.3766,-0.76248,0.027367,0.21415,0.41881,-0.02357,0.079474,-2.6002,-0.23835,0.070363,0.11285,-0.2474,2.8533,-0.018672,-0.88981,-1.0584,0.10407,-0.71175,-0.0062045,0.082787,-0.029917,-0.37923,-0.4905,0.23961,0.22836,0.85196,0.22673,-0.12152,-0.27705,0.85475,-0.14677,0.2617
already,0.77479,-0.50637,0.55056,-0.17236,-0.14387,0.14885,-0.95299,0.093743,-0.17862,-0.050848,0.21691,-0.18227,-0.54071,-0.18408,0.95303,0.40802,-0.097763,-0.11395,-0.076853,-0.50245,-0.074196,0.036797,0.28982,-0.20603,-0.23829,-1.6791,0.047352,0.20648,-0.095733,0.16498,3.4391,0.43947,0.3738,-0.43799,-0.06802,-0.10586,-0.12189,0.52873,-0.31064,-0.44416,-0.57988,0.12324,0.4394,0.24015,-0.10231,0.1326,-0.85597,0.25758,-0.57977,-0.44103
though,0.3903,-0.17259,-0.075305,-0.39021,0.31059,0.38853,-0.7663,0.11533,-0.47753,0.21311,0.20345,0.14469,-0.24917,-0.35336,0.71317,0.38793,0.016483,-0.26871,-0.30272,-0.58739,-0.38843,0.067819,0.30334,0.045109,0.37306,-1.7007,-0.46486,0.2912,0.2858,-0.022228,3.2505,-0.092747,0.28382,-0.64361,0.22927,-0.3339,0.008062,0.40452,-0.45019,-0.40314,-0.38381,0.16924,-0.076574,0.31471,-0.19571,0.0093488,-0.42037,-0.022852,-0.29299,0.15449
might,0.83844,-0.094368,0.4576,-0.18146,0.33734,0.11294,-0.47828,0.51275,-0.34708,0.37687,0.072579,0.5597,-0.16445,0.039525,0.82957,1.0815,0.39059,-0.53436,-0.12291,-0.87926,-0.25563,-0.16464,0.21707,0.007606,0.31639,-2.2555,-0.69248,0.039355,0.89019,-0.48138,3.1144,0.46584,-0.56668,-0.70703,0.084624,-0.42562,-0.12383,-0.08871,0.027247,-0.53851,-0.5631,0.18842,0.083938,0.68203,0.55677,0.018354,0.0081532,0.41744,-0.093393,0.36006
free,-0.41183,0.4528,0.02825,-0.28702,0.037029,-0.22841,-1.0803,-0.46185,0.68202,0.95844,0.22325,0.15388,0.016271,0.33186,0.41374,-0.0098567,0.60909,-0.77774,0.069414,-0.0095931,0.11433,0.096629,-0.082344,0.53318,-0.35387,-1.4886,0.77553,-0.32434,0.71493,-0.54821,3.4471,0.53604,-1.2305,0.13366,-0.30577,-0.0080669,0.35145,0.22877,0.096214,0.15633,0.61515,0.17427,0.11386,0.49481,-0.16223,-0.036013,-0.11342,0.01074,-0.03284,-0.16825
rights,-0.62781,0.098385,-0.57748,0.54869,0.30811,0.54729,-0.024461,-0.51705,0.95368,-0.012978,0.21477,-0.097924,-0.13631,-0.13804,0.75694,-0.35401,0.28438,-0.68001,0.82308,-0.039487,0.006098,0.86577,-0.43238,-0.31922,-0.34265,-1.903,0.053535,-1.0952,-0.38759,0.1421,2.9475,0.026009,-0.99291,-1.0007,-1.4164,-0.54507,0.069659,-0.92906,-0.80464,0.14972,-0.23794,-0.00030341,0.75684,0.55156,-0.68845,-0.24329,-1.6139,0.10865,-0.52581,-0.303
information,0.63591,0.28142,1.103,0.90695,0.58408,-0.66616,-0.58817,-0.55119,1.0063,-0.22333,-0.021339,0.59643,0.020229,-0.33389,0.27095,0.099159,-0.62187,-0.62834,0.87429,-0.15716,0.97701,0.36715,0.65559,0.15535,0.22763,-1.4113,-0.65703,-0.72715,0.25938,-0.23776,3.3925,-0.58473,-0.34668,-1.7489,-0.015439,0.50899,-0.25659,0.069998,0.086402,0.395,1.0702,0.088681,0.54121,0.53468,0.09773,-0.25598,-0.15555,1.5154,0.81081,0.11142
others,0.70614,-0.16365,0.46453,-0.58856,0.40552,0.40242,-0.59224,0.074637,-0.55312,0.054879,-0.10819,-0.0389,-0.26289,-0.39037,0.5346,-0.12796,0.076625,-0.15393,-0.0071971,-0.86727,0.032166,0.88097,0.71386,-0.024343,0.3057,-1.5038,-0.42178,-0.44627,0.0026862,-0.61937,3.1423,0.21271,0.018828,-0.75528,0.14251,-0.012324,0.020646,-0.18749,0.0077825,0.50999,-0.30752,0.31986,0.60962,0.29202,0.61235,-0.077966,-0.94266,-0.26181,-0.34074,-0.26442
within,0.43545,0.17045,0.02835,0.19479,0.80862,0.43448,0.40041,0.26019,0.5388,-0.70532,0.074757,-0.81232,-0.018386,-0.32536,-0.32477,0.56547,0.56943,-0.21274,-0.27345,-0.066153,-0.045741,-0.29294,0.27252,0.51855,-0.21129,-1.092,0.33047,0.068431,0.1474,0.020561,3.7828,-0.37415,0.027395,-1.1671,-0.32384,-0.21048,-0.26656,0.014331,-0.03405,0.10754,-0.16645,-0.53375,0.13492,0.70171,-1.1395,0.59742,0.037514,-0.10763,-0.60251,-0.61549
agency,0.39196,-0.2909,0.63739,0.5607,-0.27845,-0.68137,-0.68517,-0.1992,1.3082,-1.1706,0.77587,0.062061,-0.26642,0.5516,0.6996,0.24339,-0.46577,0.37241,0.44682,0.71815,0.44093,0.42931,0.32038,-0.2463,-0.29515,-2.1698,-0.17619,0.33691,-0.8596,0.14617,3.0754,-0.44081,-0.11546,-0.7774,-1.0064,0.24888,0.21279,-0.43476,0.64488,0.3478,0.12427,0.39314,0.92563,-0.6669,-0.34586,-0.53523,-0.94889,2.1969,0.22165,0.49233
building,0.96946,0.51658,0.40869,-0.44261,0.52557,-0.43554,-0.8864,-0.72144,-0.32513,-0.59368,-0.61602,-0.5777,-0.57443,0.05468,-0.5763,0.48652,0.10411,0.80692,0.071993,-0.25208,1.2826,0.16648,-1.6472,-0.73222,-0.40618,-1.0784,-0.054301,0.42463,0.29449,0.039102,3.3546,-0.95662,0.16766,-0.88352,-0.071421,0.64726,0.67146,0.43414,0.41453,0.43332,-0.38089,-1.0239,0.14656,0.047804,-0.078527,0.53889,-0.80031,-0.73521,-0.028602,-0.29638
often,0.48292,-0.10589,-0.48755,-0.72499,-0.033428,0.64621,-0.28778,-0.028235,-0.67209,0.27879,-0.085806,0.39258,0.37097,-0.008954,0.27041,0.12437,0.04556,-0.11547,0.1824,-1.0934,-0.26857,0.12346,0.68076,0.60554,0.32689,-1.4725,-0.71837,0.33633,0.55901,-0.12365,3.6349,-0.040454,0.49109,-0.99409,0.049392,0.50667,-0.27718,0.17365,-0.74709,0.10036,-0.13906,0.47679,0.073626,1.0399,0.56961,-0.37777,-0.17187,-0.1995,-0.25104,-0.17212
announced,0.50892,-0.11413,0.33814,0.82997,-0.3639,-0.025768,-1.3086,-0.20421,0.0071953,-0.28956,0.35874,0.0924,-0.76549,-0.06066,0.93918,0.4784,-0.5998,-0.26613,-0.21686,-0.24855,0.90312,-0.22478,-0.12937,-0.77057,-0.88551,-1.3216,0.36958,-0.17891,-1.2563,0.35598,2.7497,0.24336,-0.83518,0.092667,-0.035689,-0.65635,0.77464,-0.24306,-0.2118,-0.45756,-0.33252,0.27674,-0.71245,-1.0168,-0.075886,0.030037,-1.0889,0.87199,-0.14546,0.32641
industry,-0.52915,-0.67793,0.015123,0.97008,-0.37311,-0.0070348,-1.0761,-0.90088,0.77681,0.40085,0.38089,0.28874,-0.060781,0.50261,0.35329,0.33612,0.30798,0.59823,0.54213,-0.97372,1.5111,-0.41307,-0.76211,-0.37469,0.02518,-1.4714,-0.83896,-0.35724,-0.026749,0.72309,3.521,-0.18569,0.67068,-0.052258,-0.66455,-0.29726,-0.97687,0.49211,0.53109,-0.087831,-0.85146,0.16847,0.30176,-0.017128,0.69863,0.23545,-0.89876,0.53365,0.20891,0.2713
age,-0.4385,1.1905,-0.11631,-0.95942,0.45889,1.415,-0.67604,-0.84342,-0.7357,0.28724,0.64751,-0.36217,0.11489,-0.34018,1.1601,0.27203,-0.45293,0.20521,-0.80958,0.55343,-0.21324,0.91777,0.6683,0.055886,0.39708,-0.89999,-1.1099,-0.91207,0.34395,0.44252,2.944,0.25974,0.24117,-0.65958,0.7578,-0.13787,0.19865,0.25054,0.4246,-0.1881,-1.0105,-0.49458,0.56892,0.75452,-0.47241,-0.43876,0.13308,-0.91405,-0.086182,-0.17988
round,-0.51244,0.37181,-0.26364,0.99462,-0.37948,0.027235,-0.17732,1.0833,-0.31456,-0.46593,-0.61127,-1.1127,-1.1977,0.61233,0.53078,-0.41192,0.41183,-1.0644,-1.2442,-0.64279,-0.40882,-0.34751,0.364,-0.10313,-0.23033,-0.87574,0.48898,-0.071108,-0.18226,-0.43197,3.1387,0.62531,-0.45273,0.71353,0.37931,-0.011962,0.6446,1.2584,-0.48879,-1.1429,-0.17432,-0.39026,0.20802,-0.39155,0.26571,0.70799,0.5553,-0.31012,-0.063959,-0.18801
nations,0.16043,0.19233,-0.4717,-0.29434,0.18569,-0.2274,0.23103,-0.25918,0.63238,-0.72869,0.36888,-0.06803,-0.38184,0.25583,0.57007,0.34414,1.3895,-0.52282,0.36185,-0.024794,-0.19737,0.12493,0.58995,-0.12013,-0.52201,-1.2827,0.64266,-0.32496,-0.78114,0.56306,3.3879,0.85951,-0.78461,-0.51858,-0.25689,-0.40831,-0.053219,-0.12121,-1.4284,-0.22567,-0.85986,-0.33894,1.7673,-1.2952,-0.093276,1.1009,-1.0676,1.0586,-0.79666,-0.6323
players,-0.91399,0.084152,0.064889,0.38138,0.1012,-0.41253,-1.0374,0.58694,-1.0811,0.41565,0.75995,0.58594,-1.0692,0.28048,1.0978,-0.022174,0.50837,-0.011568,-0.78902,-1.234,-1.1572,0.31983,0.42662,0.52228,-0.28263,-1.1629,0.38899,-0.57561,-0.30536,-1.0698,3.4031,1.297,0.40442,-0.50792,0.86177,0.7706,0.48023,0.49316,-0.42102,-0.86115,-0.013608,0.074204,0.036231,1.1018,0.13154,0.20627,-0.0029658,0.65953,-0.72998,-0.19931
southern,0.51257,-0.041552,-0.69431,0.51292,-0.67821,-0.38744,-0.72136,0.49718,0.25563,-0.98405,-0.022843,-1.475,0.75516,-0.68126,-0.99421,0.21458,0.23655,0.61341,-0.88823,0.91171,-0.62251,0.022469,-0.074472,0.77746,-0.31118,-1.8815,-0.15067,0.39978,0.040089,-0.037724,3.4443,-0.2935,-0.044281,0.11398,0.47431,-0.092505,-1.1266,-0.43603,-0.097254,0.80732,-0.78934,0.78961,0.59111,-1.0429,-0.053713,0.64187,-0.3844,-0.25182,-0.47089,-0.6333
fire,0.50905,-0.36805,0.41275,-0.44637,-0.017932,-0.12425,-0.43753,0.52016,-0.1449,-0.83957,-0.32243,-0.71141,-0.43867,-0.13184,-0.27728,0.011158,0.097582,0.5546,-1.3955,-0.58442,0.25271,0.74644,-0.18067,-0.46553,-0.09358,-1.4951,0.2663,0.55315,1.103,-0.06003,3.0834,-0.57123,-0.91293,-0.52011,0.057919,0.8553,0.75373,-1.2263,0.60596,0.76143,-0.02809,-0.077767,-0.10431,-0.50895,0.92005,0.21507,-0.29191,-0.03356,0.056012,-0.43283
include,0.50043,1.0744,-0.53345,0.51726,-0.52573,0.72551,-0.54804,-1.0002,0.25186,-0.02044,-0.099209,0.45491,0.31681,-0.18062,0.080035,-0.070226,0.13891,0.038706,0.16028,-0.70699,0.4749,-0.29997,0.077206,0.17271,-0.73797,-0.62421,-0.53528,-0.61884,-0.55645,-0.27205,3.3732,0.038738,-0.034675,-0.54361,0.60452,0.5006,-0.037576,-0.16968,-0.19054,0.33298,-0.018487,0.46841,0.23692,0.00095917,0.61204,0.23172,-0.30146,0.083964,-0.41002,0.16558
secretary,-0.14508,0.14645,-0.76128,0.38553,0.74353,-0.85069,-0.36512,-0.23606,-0.45598,-2.2532,-0.36514,1.2269,-0.4517,0.080076,0.35906,0.057693,0.0224,-0.30034,0.77982,-0.042606,-0.070339,0.17696,0.52656,-1.0707,0.39665,-1.8003,0.94531,-0.062871,-1.6083,0.76949,2.3832,-0.34606,-1.0622,-0.48185,-0.40752,-0.61545,-0.011299,0.15103,-0.13221,0.52839,-0.85786,1.1558,-0.35048,-1.3524,0.22705,0.29751,-1.3352,0.56035,0.27708,1.1954
community,0.14774,0.62713,-0.81852,-0.16878,0.44055,-0.12515,-0.87369,-0.060084,0.48804,-0.23463,-0.017574,-0.70673,0.77392,-0.82772,-0.69719,0.076588,0.98306,0.58452,0.77501,0.30231,0.0059052,0.58345,-1.0178,1.1176,-0.13487,-1.2102,-0.095842,-0.70611,-0.54565,-0.12818,3.4346,0.12549,-0.35702,-1.3685,-0.32705,-0.25489,-0.52943,-0.90213,0.28179,0.22691,-0.47532,-0.51934,-0.32232,0.07629,-0.10132,0.47723,-0.83698,0.021588,-0.36972,0.14843
whose,0.28429,0.6475,-0.036221,-0.17442,0.99665,0.88978,-0.84616,-0.22329,-0.13965,0.21015,0.041051,0.036868,-0.43291,0.31245,0.16867,-0.42428,-0.10048,-0.0086739,0.096906,-0.14419,-0.63107,0.46092,-0.42743,-0.12578,-0.24961,-1.883,-0.72014,-0.17991,-0.19611,0.56781,3.0036,-0.26341,0.20464,-0.21661,0.24502,0.15849,-0.52918,0.21815,-0.0597,-0.32622,-0.19889,0.77259,-0.22007,0.18958,0.013185,-0.24985,-0.63691,-0.35369,-0.14443,-0.28997
station,0.60415,0.6166,0.81841,0.14236,-0.68957,-0.51117,-1.5526,0.36976,0.084697,-0.64057,0.4919,-0.63411,0.1571,0.23288,-1.0597,0.62607,-0.51015,1.5775,-1.1857,0.5008,1.3706,0.31501,-0.53247,1.1831,0.19689,-1.3973,0.40886,0.97024,0.49748,-0.46709,2.7007,-0.46445,0.16748,-0.82137,0.17201,-0.17529,1.3124,-0.38757,-0.19791,0.75754,0.87865,-0.3756,-0.76811,-0.66107,-0.99042,-0.25281,-0.67901,-0.53127,0.36827,0.38443
research,0.71258,0.64492,0.053186,0.30578,-0.058139,0.37774,-0.9848,-1.4113,1.2767,-0.013141,0.55534,0.23268,-0.013911,-0.0090835,-0.60868,0.11358,0.45878,0.42078,-0.52664,0.54239,0.9867,0.26386,0.22037,-0.82848,0.24685,-1.288,-0.36937,-1.0895,-1.447,0.043814,3.1056,-0.60116,0.19298,-1.9592,-0.55103,-0.47018,-0.70315,0.95543,1.3444,0.15053,-0.048638,-0.85941,0.42482,0.45963,0.95505,-0.19284,0.52146,1.1693,-0.17361,0.89113
services,0.64004,0.27029,0.26208,0.15573,-0.31636,-0.085634,-1.1548,-0.51424,1.2036,-0.83512,0.48004,0.40719,0.056176,-0.41852,-0.7217,0.14392,-1.1009,0.26455,0.6003,-0.013637,1.6695,0.12136,-0.77214,0.49072,-0.60833,-1.0132,0.49926,-1.015,-0.14751,0.41612,3.7691,0.76037,0.42838,-0.63489,-0.054498,0.14418,0.094942,-0.11031,0.33915,0.54325,0.6401,-0.31586,0.049959,0.43183,-0.19109,-0.19309,-0.60553,0.4603,0.3726,0.87739
